article,articleLabel,pleiadesID
http://www.wikidata.org/entity/Q737684,Messapii,442657
http://www.wikidata.org/entity/Q1058770,Metapontum,442658
http://www.wikidata.org/entity/Q81055,Moio della Civitella,442661
http://www.wikidata.org/entity/Q1240860,Monte Pruno,442670
http://www.wikidata.org/entity/Q636793,Monte Sannace Archeological Park,442674
http://www.wikidata.org/entity/Q51900,Carlantino,442675
http://www.wikidata.org/entity/Q21545987,Castello di Monteserico,442679
http://www.wikidata.org/entity/Q51828,Giovinazzo,442686
http://www.wikidata.org/entity/Q51825,Conversano,442691
http://www.wikidata.org/entity/Q52613,Muro Lucano,442693
http://www.wikidata.org/entity/Q55073,Nusco,442694
http://www.wikidata.org/entity/Q81155,Olevano sul Tusciano,442697
http://www.wikidata.org/entity/Q52625,Oppido Lucano,442699
http://www.wikidata.org/entity/Q55048,Lioni,442700
http://www.wikidata.org/entity/Q1267337,Peucetii,442714
http://www.wikidata.org/entity/Q51948,Rocchetta Sant'Antonio,442727
http://www.wikidata.org/entity/Q18437639,Pontecagnano,442728
http://www.wikidata.org/entity/Q52179,Porto Cesareo,442730
http://www.wikidata.org/entity/Q329967,Paestum,442733
http://www.wikidata.org/entity/Q19300,Molfetta,442743
http://www.wikidata.org/entity/Q3895504,Q3895504,442750
http://www.wikidata.org/entity/Q13486,Andria,442752
http://www.wikidata.org/entity/Q3942250,Rudiae,442753
http://www.wikidata.org/entity/Q81474,Sala Consilina,442757
http://www.wikidata.org/entity/Q3469627,Salapia,442758
http://www.wikidata.org/entity/Q3469953,Salentini,442762
http://www.wikidata.org/entity/Q500272,Samnites,442765
http://www.wikidata.org/entity/Q19275,San Severo,442783
http://www.wikidata.org/entity/Q3950804,Satrianum,442788
http://www.wikidata.org/entity/Q3867423,Q3867423,442790
http://www.wikidata.org/entity/Q1973358,Siponto,442797
http://www.wikidata.org/entity/Q52197,Soleto,442801
http://www.wikidata.org/entity/Q15141536,Q15141536,442804
http://www.wikidata.org/entity/Q1130883,Tammaro,442808
http://www.wikidata.org/entity/Q13498,Taranto,442810
http://www.wikidata.org/entity/Q3981082,Taras,442810
http://www.wikidata.org/entity/Q3017180,Teanum Apulum,442815
http://www.wikidata.org/entity/Q4012842,Q4012842,442820
http://www.wikidata.org/entity/Q52216,Ugento,442841
http://www.wikidata.org/entity/Q52691,Venosa,442847
http://www.wikidata.org/entity/Q104507645,Vescellium,442849
http://www.wikidata.org/entity/Q52586,Lagonegro,442852
http://www.wikidata.org/entity/Q51967,Vieste,442853
http://www.wikidata.org/entity/Q107851220,Temple of Zeus Aglaios,442859
http://www.wikidata.org/entity/Q12508,Giza pyramid complex,442962448
http://www.wikidata.org/entity/Q3982370,Roman Theatre of Ostia,443253553
http://www.wikidata.org/entity/Q2107814,Necropolis of Pranu Muttedu,444064177
http://www.wikidata.org/entity/Q3657072,Capitolium,444468888
http://www.wikidata.org/entity/Q856968,Forum of Caesar,445545537
http://www.wikidata.org/entity/Q922677,San Giacomo di Rialto,445782427
http://www.wikidata.org/entity/Q56279701,Accua,446208
http://www.wikidata.org/entity/Q740952,Umma,44626252
http://www.wikidata.org/entity/Q19680745,Vergellus river,446305
http://www.wikidata.org/entity/Q2447307,Tumulus of Koninksem,446511867
http://www.wikidata.org/entity/Q1869251,Hassocks,44671977
http://www.wikidata.org/entity/Q634196,TT100,447634115
http://www.wikidata.org/entity/Q849300,Via Cassia,447759107
http://www.wikidata.org/entity/Q1568701,Unstan Chambered Cairn,447888851
http://www.wikidata.org/entity/Q1450403,Lion Gate,448885234
http://www.wikidata.org/entity/Q3661216,House of the surgeon,449007780
http://www.wikidata.org/entity/Q17659304,Written Rock of Gelt: Roman quarry inscriptions,449193316
http://www.wikidata.org/entity/Q910323,Khirbet Qeiyafa,45016675
http://www.wikidata.org/entity/Q3897409,Scheggia Pass,450863545
http://www.wikidata.org/entity/Q646998,Argiletum,451243813
http://www.wikidata.org/entity/Q1548355,Suburra,451696383
http://www.wikidata.org/entity/Q16537613,House of M. Lucretius,452016171
http://www.wikidata.org/entity/Q11909496,Blanda,452274
http://www.wikidata.org/entity/Q994847,Bruttii,452275
http://www.wikidata.org/entity/Q3663062,Castiglione di Paludi,452292
http://www.wikidata.org/entity/Q3612535,Alli,452316
http://www.wikidata.org/entity/Q13526919,Croton,452317
http://www.wikidata.org/entity/Q53882,Francavilla Marittima,452326
http://www.wikidata.org/entity/Q1568583,Heraclea Lucania,452333
http://www.wikidata.org/entity/Q13625,Vibo Valentia,452337
http://www.wikidata.org/entity/Q1292498,Caulonia,452352
http://www.wikidata.org/entity/Q3817001,Krimisa,452353
http://www.wikidata.org/entity/Q3782306,Punta di Pellaro,452366
http://www.wikidata.org/entity/Q3836325,Epizephyrian Locri,452369
http://www.wikidata.org/entity/Q611318,Medma,452375
http://www.wikidata.org/entity/Q53919,Morano Calabro,452386
http://www.wikidata.org/entity/Q3874838,Nerulum,452390
http://www.wikidata.org/entity/Q922562,Oenotrians,452395
http://www.wikidata.org/entity/Q1131545,Cape Palinuro,452399
http://www.wikidata.org/entity/Q3900811,Petelia,452403
http://www.wikidata.org/entity/Q1018282,Buxentum,452411
http://www.wikidata.org/entity/Q3429952,Rhegion,452416
http://www.wikidata.org/entity/Q52648,Rivello,452417
http://www.wikidata.org/entity/Q81446,Roccagloriosa,452419
http://www.wikidata.org/entity/Q2705822,Siris,452450
http://www.wikidata.org/entity/Q54005,Spezzano Albanese,452454
http://www.wikidata.org/entity/Q54621,Marina di Gioiosa Ionica,452456
http://www.wikidata.org/entity/Q220583,Sybaris,452457
http://www.wikidata.org/entity/Q602564,Thurii,452457
http://www.wikidata.org/entity/Q3398722,Porta all'Arco,45246735
http://www.wikidata.org/entity/Q3983093,Temesa,452469
http://www.wikidata.org/entity/Q272968,Velia,452488
http://www.wikidata.org/entity/Q722915,Golfo di Sant'Eufemia,452489
http://www.wikidata.org/entity/Q18431691,Zinga,452496
http://www.wikidata.org/entity/Q29886465,Necropolis of Porta Ercolano,452502505
http://www.wikidata.org/entity/Q910908,Ponte de Rubiães,452983868
http://www.wikidata.org/entity/Q32434,Palace of Ardashir,453674631
http://www.wikidata.org/entity/Q16248636,Washing Wells Roman Fort,455355586
http://www.wikidata.org/entity/Q857568,Q857568,456031
http://www.wikidata.org/entity/Q3825537,Lagaria,456082
http://www.wikidata.org/entity/Q3931878,region II of the archaeological excavations of Pompeii,456321707
http://www.wikidata.org/entity/Q93180,Seleucid Empire,45635759
http://www.wikidata.org/entity/Q1754526,Tell Abu Hureyra,456814175
http://www.wikidata.org/entity/Q56256261,Mausoleum of Menenius Agrippa,457581182
http://www.wikidata.org/entity/Q3621772,Arch of Hadrian,457780134
http://www.wikidata.org/entity/Q27687329,Granary market,458593871
http://www.wikidata.org/entity/Q3538797,Lemonia,458593872
http://www.wikidata.org/entity/Q207808,Circus Maximus,458808506
http://www.wikidata.org/entity/Q1232467,Lacus Curtius,459049147
http://www.wikidata.org/entity/Q2382880,S’Ena ’e Thomes,459348706
http://www.wikidata.org/entity/Q4523,Chogha Zanbil,459393126
http://www.wikidata.org/entity/Q16543366,Lu Brandali nuragic complex,460094536
http://www.wikidata.org/entity/Q7085420,Old Winchester Hill,460428554
http://www.wikidata.org/entity/Q3034012,dolmen de Kerhenry,462015872
http://www.wikidata.org/entity/Q84737320,Temple of Artemis Azzanathkona,462038222
http://www.wikidata.org/entity/Q1238713,Abacaenum,462062
http://www.wikidata.org/entity/Q179883,Aeolian Islands,462076
http://www.wikidata.org/entity/Q16990,Mount Etna,462077
http://www.wikidata.org/entity/Q996782,Favignana,462084
http://www.wikidata.org/entity/Q13678,Agrigento,462086
http://www.wikidata.org/entity/Q430988,Alessandria della Rocca,462089
http://www.wikidata.org/entity/Q3747483,Fountain of Arethusa,462101
http://www.wikidata.org/entity/Q2292234,Asinaro,462105
http://www.wikidata.org/entity/Q38250966,Villa Romana Bagnoli,462108
http://www.wikidata.org/entity/Q499234,Villa Romana del Tellaro,462122
http://www.wikidata.org/entity/Q854843,Kamarina,462126
http://www.wikidata.org/entity/Q42114709,Temple of Apollo Daphnephoros,462127127
http://www.wikidata.org/entity/Q1048842,Castle della Pietra,462140
http://www.wikidata.org/entity/Q2525660,Roman villa of San Biagio,462145
http://www.wikidata.org/entity/Q3663959,Cave di Cusa,462151
http://www.wikidata.org/entity/Q56202,Centuripe,462153
http://www.wikidata.org/entity/Q235163,Cefalù,462154
http://www.wikidata.org/entity/Q192082,Charybdis,462157
http://www.wikidata.org/entity/Q1249309,Pantelleria Island,462168
http://www.wikidata.org/entity/Q505847,Salina,462186
http://www.wikidata.org/entity/Q931423,Elymians,462193
http://www.wikidata.org/entity/Q2275983,Eryx,462201
http://www.wikidata.org/entity/Q58008539,Ancient Gela,462214
http://www.wikidata.org/entity/Q5627447,Għajn Tuffieħa Roman Baths,462218
http://www.wikidata.org/entity/Q1082173,Mondello,462223
http://www.wikidata.org/entity/Q1434186,Halaesa,462225
http://www.wikidata.org/entity/Q498180,San Marco d'Alunzio,462228
http://www.wikidata.org/entity/Q1333237,Helorus,462234
http://www.wikidata.org/entity/Q1502156,Heraclea Minoa,462237
http://www.wikidata.org/entity/Q497339,Marettimo,462243
http://www.wikidata.org/entity/Q1111219,Himera,462244
http://www.wikidata.org/entity/Q3787772,Hybla Gereatis,462251
http://www.wikidata.org/entity/Q1655395,Ietas,462258
http://www.wikidata.org/entity/Q16846654,Imachara,462259
http://www.wikidata.org/entity/Q969998,Inycum,462261
http://www.wikidata.org/entity/Q55678918,Q55678918,462266
http://www.wikidata.org/entity/Q1903,Catania,462270
http://www.wikidata.org/entity/Q2260811,Lilibaeum,462281
http://www.wikidata.org/entity/Q1457477,Megara Hyblaea,462307
http://www.wikidata.org/entity/Q233,Malta,462311
http://www.wikidata.org/entity/Q3763989,Gibil Gabib,462348
http://www.wikidata.org/entity/Q6904863,Monte Polizzo,462358
http://www.wikidata.org/entity/Q1947692,Morgantina,462372
http://www.wikidata.org/entity/Q962184,Mozia,462373
http://www.wikidata.org/entity/Q34102,Modica,462378
http://www.wikidata.org/entity/Q6949283,Mytistraton,462381
http://www.wikidata.org/entity/Q23640647,Omphace,462399
http://www.wikidata.org/entity/Q1233234,Ortygia,462402
http://www.wikidata.org/entity/Q60181639,Panormos,462410
http://www.wikidata.org/entity/Q2236915,Villa Romana di Patti,462414
http://www.wikidata.org/entity/Q505617,Villa Romana del Casale,462435
http://www.wikidata.org/entity/Q16590915,Q16590915,462443
http://www.wikidata.org/entity/Q502657,Polizzi Generosa,462455
http://www.wikidata.org/entity/Q490403,Portopalo di Capo Passero,462456
http://www.wikidata.org/entity/Q909059,Ramla Bay,462462
http://www.wikidata.org/entity/Q2210194,Sabucina,462483
http://www.wikidata.org/entity/Q692847,Segesta,462487
http://www.wikidata.org/entity/Q952173,Selinunte,462489
http://www.wikidata.org/entity/Q1460,Sicily,462492
http://www.wikidata.org/entity/Q4951156,Sicily,462492
http://www.wikidata.org/entity/Q134705,Strait of Messina,462494
http://www.wikidata.org/entity/Q13670,Syracuse,462503
http://www.wikidata.org/entity/Q477728,Thapsos,462511
http://www.wikidata.org/entity/Q3533772,Torre del Filosofo,462519
http://www.wikidata.org/entity/Q2225123,Villasmundo,462534
http://www.wikidata.org/entity/Q17643523,Dryhill Roman villa,462542425
http://www.wikidata.org/entity/Q12203045,'Umayri,4629903
http://www.wikidata.org/entity/Q1067038,Piazza dell'Anfiteatro,463189757
http://www.wikidata.org/entity/Q2844409,Roman amphitheatre of Lucca,463189757
http://www.wikidata.org/entity/Q15203947,Bothwellhaugh Roman Fort,463220209
http://www.wikidata.org/entity/Q2320005,Ptolemaic Kingdom,463803480
http://www.wikidata.org/entity/Q1581555,Tepe Sialk,464208937
http://www.wikidata.org/entity/Q68079271,Sanctuary of Apollo (Cyrene),464482220
http://www.wikidata.org/entity/Q96198858,"East church, Apollonia",465308593
http://www.wikidata.org/entity/Q218907,Sharon Plain,465843763
http://www.wikidata.org/entity/Q60181887,Herakleia,465907
http://www.wikidata.org/entity/Q2292319,Aetna,465922
http://www.wikidata.org/entity/Q3812630,Callipolis,465928
http://www.wikidata.org/entity/Q500454,Camicus,465929
http://www.wikidata.org/entity/Q11942195,Polichne,465980
http://www.wikidata.org/entity/Q2386221,Tabae,466002
http://www.wikidata.org/entity/Q3616679,Roman Amphitheatre of Albano Laziale,466340541
http://www.wikidata.org/entity/Q662766,Flavian Amphitheater,466414610
http://www.wikidata.org/entity/Q16608446,Stadium of Antoninus Pius,468479783
http://www.wikidata.org/entity/Q2629538,Roman circus of Tárraco,468980180
http://www.wikidata.org/entity/Q4010639,Via Herculea,469059303
http://www.wikidata.org/entity/Q2974258,Circus of Carthage,470606135
http://www.wikidata.org/entity/Q42597079,Byzantine basilica of Dermech,470606136
http://www.wikidata.org/entity/Q28969515,Cherchell amphitheatre,471134383
http://www.wikidata.org/entity/Q93976746,Roman amphitheater of Cumae,471357300
http://www.wikidata.org/entity/Q952381,Arch of the Sergii,471437511
http://www.wikidata.org/entity/Q27243667,Dispilio Neolithic Settlement,471781651
http://www.wikidata.org/entity/Q1897,Cagliari,471899
http://www.wikidata.org/entity/Q3657181,Cape Teulada,471905
http://www.wikidata.org/entity/Q1126234,Tavolara Island,471944
http://www.wikidata.org/entity/Q636131,Ilienses,471951
http://www.wikidata.org/entity/Q3664163,Cedrino,471956
http://www.wikidata.org/entity/Q98430064,Luguidunec,471964
http://www.wikidata.org/entity/Q1945932,Monte Sirai,471974
http://www.wikidata.org/entity/Q677175,Nora,471979
http://www.wikidata.org/entity/Q13630,Olbia,471987
http://www.wikidata.org/entity/Q2997663,Corpicenses,471998
http://www.wikidata.org/entity/Q3760293,Sardinia,472014
http://www.wikidata.org/entity/Q689104,Temple of Antas,472015
http://www.wikidata.org/entity/Q736689,Tharros,472032
http://www.wikidata.org/entity/Q2121259,Tirso,472033
http://www.wikidata.org/entity/Q22956226,Q22956226,472033
http://www.wikidata.org/entity/Q2830434,Alalia,472048
http://www.wikidata.org/entity/Q291241,Temple of Dakka,47231724
http://www.wikidata.org/entity/Q1091447,Roman amphitheatre of Syracuse,473876126
http://www.wikidata.org/entity/Q1219688,Temple of Vesta,474016230
http://www.wikidata.org/entity/Q6413039,Kings Weston Roman Villa,474421677
http://www.wikidata.org/entity/Q3475143,Scapitani,474936
http://www.wikidata.org/entity/Q770797,Forum of Augustus,47606496
http://www.wikidata.org/entity/Q88123829,Roman forum in Conimbriga,476697166
http://www.wikidata.org/entity/Q529923,Yazılıkaya,478681498
http://www.wikidata.org/entity/Q651415,Carthago Nova amphitheatre,480038469
http://www.wikidata.org/entity/Q4120161,Chagar Bazar,480215077
http://www.wikidata.org/entity/Q31207431,Jebel Khalid,481573620
http://www.wikidata.org/entity/Q16737361,Antipatreia,481724
http://www.wikidata.org/entity/Q81503,Vjosë,481726
http://www.wikidata.org/entity/Q505703,Apollonia,481728
http://www.wikidata.org/entity/Q1452998,Argos Orestiko,481739
http://www.wikidata.org/entity/Q60793114,Bryanium,481773
http://www.wikidata.org/entity/Q1018544,Byllis,481777
http://www.wikidata.org/entity/Q1054699,Ceraunian Mountains,481785
http://www.wikidata.org/entity/Q1435268,Chaonia,481787
http://www.wikidata.org/entity/Q622764,Himarë,481789
http://www.wikidata.org/entity/Q252273,Doclea,481808
http://www.wikidata.org/entity/Q3567546,Epidamnos,481818
http://www.wikidata.org/entity/Q1265876,Enchele,481829
http://www.wikidata.org/entity/Q5701277,Hekatompedon,481859
http://www.wikidata.org/entity/Q1142395,Heraclea Lyncestis,481861
http://www.wikidata.org/entity/Q32047,Illyria,481866
http://www.wikidata.org/entity/Q11913384,Celydnus,481878
http://www.wikidata.org/entity/Q20864761,Omphalion,481934
http://www.wikidata.org/entity/Q7131531,Panormos,481944
http://www.wikidata.org/entity/Q1316291,Parauaea,481945
http://www.wikidata.org/entity/Q1866710,Penestae,481957
http://www.wikidata.org/entity/Q961794,Pirustae,481961
http://www.wikidata.org/entity/Q27940800,Tranupara,482019
http://www.wikidata.org/entity/Q1512876,Ulpiana,482027
http://www.wikidata.org/entity/Q192522,Çatalhöyük,483473194
http://www.wikidata.org/entity/Q3632901,Baths of Nero,483627781
http://www.wikidata.org/entity/Q3299722,Damastion,483974
http://www.wikidata.org/entity/Q11931281,Lebaea,483988
http://www.wikidata.org/entity/Q56755112,Thronion (Illyria),484015
http://www.wikidata.org/entity/Q3760095,Pollia,484501230
http://www.wikidata.org/entity/Q65241320,Mochlos,484509128
http://www.wikidata.org/entity/Q29001113,Empúries amphitheatre,485222842
http://www.wikidata.org/entity/Q2319979,Portonaccio,486020305
http://www.wikidata.org/entity/Q5940172,Q5940172,487048968
http://www.wikidata.org/entity/Q27686281,House of the small fountain,489062160
http://www.wikidata.org/entity/Q392878,Piazzale delle Corporazioni,489630692
http://www.wikidata.org/entity/Q693833,Pons Probi,490093260
http://www.wikidata.org/entity/Q212203,Tuscan Archipelago,490307091
http://www.wikidata.org/entity/Q1747799,Megalithic Monuments of Alcalar,490324372
http://www.wikidata.org/entity/Q213916,Vergina,491512
http://www.wikidata.org/entity/Q3566591,Atalanta,491517
http://www.wikidata.org/entity/Q25154929,Anthemoús Potamós,491522
http://www.wikidata.org/entity/Q4779776,Aphytis,491525
http://www.wikidata.org/entity/Q2751389,Apollonia,491526
http://www.wikidata.org/entity/Q31284160,Argos of Paionia,491527
http://www.wikidata.org/entity/Q189596,Vardar,491534
http://www.wikidata.org/entity/Q2884464,Bargala,491538
http://www.wikidata.org/entity/Q281748,Lake Vegoritida,491543
http://www.wikidata.org/entity/Q2420241,Bisaltia,491547
http://www.wikidata.org/entity/Q378855,Bottiaea,491553
http://www.wikidata.org/entity/Q990247,Dion,491572
http://www.wikidata.org/entity/Q16327101,ancient Dion,491572
http://www.wikidata.org/entity/Q1607763,Heraclea Sintica,491616
http://www.wikidata.org/entity/Q3791683,Ichnae,491619
http://www.wikidata.org/entity/Q158088,Kavadarci,491633
http://www.wikidata.org/entity/Q1753318,Leibethra,491650
http://www.wikidata.org/entity/Q15230039,Lete (Mygdonia),491651
http://www.wikidata.org/entity/Q81734,Macedonia,491656
http://www.wikidata.org/entity/Q132472,Mieza,491664
http://www.wikidata.org/entity/Q639861,Mygdonia,491669
http://www.wikidata.org/entity/Q80344,Mount Olympus,491677
http://www.wikidata.org/entity/Q1141669,Olynthus,491678
http://www.wikidata.org/entity/Q249561,Paeonia,491680
http://www.wikidata.org/entity/Q2625955,Kassandra  Peninsula,491682
http://www.wikidata.org/entity/Q213679,Pella,491687
http://www.wikidata.org/entity/Q1991030,Pierian Mountains,491696
http://www.wikidata.org/entity/Q7800388,Pieria,491696
http://www.wikidata.org/entity/Q1434239,Watling Street,491855883
http://www.wikidata.org/entity/Q4012811,Q4012811,492463658
http://www.wikidata.org/entity/Q3616688,Roman Amphitheatre of Teramo,493909773
http://www.wikidata.org/entity/Q959458,Su Romanzesu,494216807
http://www.wikidata.org/entity/Q4749482,Amydon,494527
http://www.wikidata.org/entity/Q849241,Temple of Portunus,494660670
http://www.wikidata.org/entity/Q3982372,Roman Theatre of Teramo,496511529
http://www.wikidata.org/entity/Q844601,Eflatun Pınar,497538154
http://www.wikidata.org/entity/Q1091047,Chûn Castle,498317289
http://www.wikidata.org/entity/Q426532,Mannar Island,49860
http://www.wikidata.org/entity/Q2427885,Banavasi,49895
http://www.wikidata.org/entity/Q1355,Bengaluru,49896
http://www.wikidata.org/entity/Q30302678,Boreion Pr.,49925
http://www.wikidata.org/entity/Q1260144,Drombeg stone circle,499284131
http://www.wikidata.org/entity/Q569606,Longuich,499342696
http://www.wikidata.org/entity/Q65166680,Via Rovigno d'Istria catacombs,499652703
http://www.wikidata.org/entity/Q1243526,Porte Mars,49979641
http://www.wikidata.org/entity/Q56663560,"Girvan Mains, Roman camps, linear cropmark and enclosure",499822992
http://www.wikidata.org/entity/Q17055962,India,50004
http://www.wikidata.org/entity/Q2668577,HaBesor Stream,500317779
http://www.wikidata.org/entity/Q21975633,Kadurugoda Vihara,50037
http://www.wikidata.org/entity/Q22947194,Mankada,50119
http://www.wikidata.org/entity/Q1478212,Mihintale,50132
http://www.wikidata.org/entity/Q188615,Abdera,501323
http://www.wikidata.org/entity/Q38280948,Abdera,501323
http://www.wikidata.org/entity/Q336446,Abydos,501325
http://www.wikidata.org/entity/Q14800358,Aenus,501337
http://www.wikidata.org/entity/Q217414,Amphipolis,501347
http://www.wikidata.org/entity/Q4780382,Apollonia,501355
http://www.wikidata.org/entity/Q2861005,Argilus,501358
http://www.wikidata.org/entity/Q2861312,Arisba,501359
http://www.wikidata.org/entity/Q130321,Mount Athos,501366
http://www.wikidata.org/entity/Q3557879,Bistones,501377
http://www.wikidata.org/entity/Q228405,Madurai,50138
http://www.wikidata.org/entity/Q405789,Svilengrad,501381
http://www.wikidata.org/entity/Q192860,Gallipoli,501386
http://www.wikidata.org/entity/Q950952,Dardania,501393
http://www.wikidata.org/entity/Q3719711,Edonis,501409
http://www.wikidata.org/entity/Q1234913,Elaeus,501411
http://www.wikidata.org/entity/Q1266039,Ennea Hodoi,501412
http://www.wikidata.org/entity/Q11904208,Hadrianopolis,501428
http://www.wikidata.org/entity/Q6514,Dardanelles,501434
http://www.wikidata.org/entity/Q658437,Imbros,501439
http://www.wikidata.org/entity/Q1108464,Cicones,501468
http://www.wikidata.org/entity/Q16328198,Lion of Amphipolis,501495
http://www.wikidata.org/entity/Q13646883,Maries,501506
http://www.wikidata.org/entity/Q1513,Nagpur,50151
http://www.wikidata.org/entity/Q2597711,Mezek,501517
http://www.wikidata.org/entity/Q951149,Nicopolis ad Nestum,501525
http://www.wikidata.org/entity/Q749108,Nagarjunakonda,50153
http://www.wikidata.org/entity/Q18286282,Paesus,501544
http://www.wikidata.org/entity/Q1448901,Pangaion Hills,501551
http://www.wikidata.org/entity/Q3558595,Percote,501556
http://www.wikidata.org/entity/Q1356251,Pistyros,501569
http://www.wikidata.org/entity/Q1229422,Lampsacus,501570
http://www.wikidata.org/entity/Q1772751,Nandyal,50158
http://www.wikidata.org/entity/Q203175,Samothrace,501597
http://www.wikidata.org/entity/Q593737,Sestos,501609
http://www.wikidata.org/entity/Q4405937,Sirra,501616
http://www.wikidata.org/entity/Q846127,Stagira,501625
http://www.wikidata.org/entity/Q204127,Struma,501629
http://www.wikidata.org/entity/Q557754,Thasos,501634
http://www.wikidata.org/entity/Q2409204,Thasos,501634
http://www.wikidata.org/entity/Q204096,Thasos,501635
http://www.wikidata.org/entity/Q54865144,Therambos,501637
http://www.wikidata.org/entity/Q41741,Thrace,501638
http://www.wikidata.org/entity/Q1638072,Toroni,501646
http://www.wikidata.org/entity/Q2016026,Tragilos,501648
http://www.wikidata.org/entity/Q1922248,Navsari,50170
http://www.wikidata.org/entity/Q14299218,Ain Asil,502002822
http://www.wikidata.org/entity/Q3495598,House of Sallust,502004233
http://www.wikidata.org/entity/Q1240126,Via Aemilia Scauri,502042016
http://www.wikidata.org/entity/Q3983181,Temple E,502577470
http://www.wikidata.org/entity/Q16331965,Sanctuary of Demeter Malophoros,502577471
http://www.wikidata.org/entity/Q17675790,"Roman amphitheatre, Guildhall Yard",502577472
http://www.wikidata.org/entity/Q3485360,Sisupalgarh,50273
http://www.wikidata.org/entity/Q180212,Roman Forum,502866838
http://www.wikidata.org/entity/Q1069636,Saurashtra,50291
http://www.wikidata.org/entity/Q41496,Thanjavur,50303
http://www.wikidata.org/entity/Q335843,Núcleos do Sítio Arqueológico de Abul,504567774
http://www.wikidata.org/entity/Q16247437,Milefortlet 9,504812865
http://www.wikidata.org/entity/Q16679006,Tanella di Pitagora,50542877
http://www.wikidata.org/entity/Q507076,Maes Howe,506158212
http://www.wikidata.org/entity/Q1510781,Stanegate,506349985
http://www.wikidata.org/entity/Q2317888,Ismara,507409
http://www.wikidata.org/entity/Q7512011,Sigerdis,50741
http://www.wikidata.org/entity/Q2682135,Stratonicea,507469
http://www.wikidata.org/entity/Q7861515,Tyrida,507474
http://www.wikidata.org/entity/Q68680297,Casa Bellezza,508645486
http://www.wikidata.org/entity/Q100349105,Colonnacce Roman villa,5086483
http://www.wikidata.org/entity/Q1351222,Ponte Nomentano,50864838
http://www.wikidata.org/entity/Q3955654,Tomb of Priscilla,50864839
http://www.wikidata.org/entity/Q39671,Stonehenge,509089189
http://www.wikidata.org/entity/Q17390294,Villa Romana de Nossa Senhora da Tourega,5108305
http://www.wikidata.org/entity/Q3555969,Adrasteia,511138
http://www.wikidata.org/entity/Q252710,Gönen River,511141
http://www.wikidata.org/entity/Q619312,Apollonia ad Rhyndacum,511151
http://www.wikidata.org/entity/Q2866339,Ascania,511165
http://www.wikidata.org/entity/Q192369,Lake İznik,511166
http://www.wikidata.org/entity/Q38665497,Bebryces,511183
http://www.wikidata.org/entity/Q214670,Lüleburgaz,511185
http://www.wikidata.org/entity/Q6094056,Bisanthe,511187
http://www.wikidata.org/entity/Q373189,Bithynia,511189
http://www.wikidata.org/entity/Q364021,"Vize, Kırklareli",511190
http://www.wikidata.org/entity/Q868012,Lake Sapanca,511191
http://www.wikidata.org/entity/Q15206709,Caenophrurium,511199
http://www.wikidata.org/entity/Q615449,Cyzicus,511218
http://www.wikidata.org/entity/Q1171924,Dascylium,511225
http://www.wikidata.org/entity/Q17629060,Didymateiche,511235
http://www.wikidata.org/entity/Q9209165,Doliones,511238
http://www.wikidata.org/entity/Q1268444,Biga Çayı,511260
http://www.wikidata.org/entity/Q739037,Nicaea,511268
http://www.wikidata.org/entity/Q4809067,Lake Uluabat,511319
http://www.wikidata.org/entity/Q622319,Mysia,511328
http://www.wikidata.org/entity/Q209349,Nicomedia,511337
http://www.wikidata.org/entity/Q925688,Uludağ,511343
http://www.wikidata.org/entity/Q1411652,Parium,511354
http://www.wikidata.org/entity/Q950908,Marmara Island,511378
http://www.wikidata.org/entity/Q35367,Sea of Marmara,511381
http://www.wikidata.org/entity/Q377863,Cius,511385
http://www.wikidata.org/entity/Q65044604,Pytheion,511390
http://www.wikidata.org/entity/Q17625189,Pythopolis,511391
http://www.wikidata.org/entity/Q65051022,Salmydessus,511404
http://www.wikidata.org/entity/Q217466,Sakarya River,511406
http://www.wikidata.org/entity/Q134287,Tarsus,511429
http://www.wikidata.org/entity/Q6047559,Kefken Island,511446
http://www.wikidata.org/entity/Q3177640,Zeleia,511461
http://www.wikidata.org/entity/Q409720,Aesepus Bridge,512650
http://www.wikidata.org/entity/Q1232857,Via Caecilia,512741502
http://www.wikidata.org/entity/Q65944715,Bir Messaouda,513048413
http://www.wikidata.org/entity/Q4915645,Temple of Athena Pronaia,513711610
http://www.wikidata.org/entity/Q555201,Roman Theatre at Palmyra,514324021
http://www.wikidata.org/entity/Q487013,Anastasian Wall,514912
http://www.wikidata.org/entity/Q68377489,Monjukli Depe,515280820
http://www.wikidata.org/entity/Q17631279,Tereia,515669
http://www.wikidata.org/entity/Q29838047,Molino San Vincenzo,516051730
http://www.wikidata.org/entity/Q11120743,Metsamor site,517771600
http://www.wikidata.org/entity/Q1636207,Porta San Paolo,520255117
http://www.wikidata.org/entity/Q1569654,Pyramid of Djedefre,520285929
http://www.wikidata.org/entity/Q4012772,Villa di Tigellio,520388219
http://www.wikidata.org/entity/Q3984413,Roman baths of Fondi,520736511
http://www.wikidata.org/entity/Q35958,Bosporus,520977
http://www.wikidata.org/entity/Q6601541,Kuruçeşme,520984
http://www.wikidata.org/entity/Q23725,Byzantium,520985
http://www.wikidata.org/entity/Q16869,Constantinople,520998
http://www.wikidata.org/entity/Q179839,Golden Horn,521057
http://www.wikidata.org/entity/Q21556410,Meizon? fl.,521079
http://www.wikidata.org/entity/Q64995661,Pitheci Portus,521122
http://www.wikidata.org/entity/Q65051536,Pyrrhias Cyon,521132
